value,ioc_type,first_seen,last_seen,malware,threat_type,reporter,features.confidence,features.has_malware,features.ioc_type,features.threat_type,features.days_since_first_seen,features.days_since_last_seen,features.seen_duration_days,domain_tld,domain_length,domain_digits,domain_hyphens,ip_octets,ip_port
b812cdb8e88e818a206ac067adbc9017ea3dcedb19544493858247a0cfa591dc,sha256_hash,2025-09-13 14:46:34,,win.lokipws,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
c873cc5a95ed0f8ba73d3462e275ef1b3669fb37,sha1_hash,2025-09-13 14:46:34,,win.lokipws,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
e421d623c147761040ef76428da6309c,md5_hash,2025-09-13 14:46:34,,win.krakenkeylogger,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
26d35dab5514132671d904227e1b2306054138b3e84fe04bf6b7af1c0bfe0505,sha256_hash,2025-09-13 14:46:35,,win.krakenkeylogger,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
ca0c8e12dfdf5b00e7d399841ef51ca6571c60d9,sha1_hash,2025-09-13 14:46:35,,win.krakenkeylogger,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
5a5af76bd226a6bd24f9b157bd053069,md5_hash,2025-09-13 14:46:35,,win.lokipws,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
56d79c80e1284367fd40c21b678378ced4010b6b747c4f698100ff1ecd13c708,sha256_hash,2025-09-13 14:46:36,,win.amadey,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
c2df4858f5abb0c7805f65942be3bc4805292295,sha1_hash,2025-09-13 14:46:36,,win.amadey,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
87e575ebefbe82a8dcb4735fe62d49c8,md5_hash,2025-09-13 14:46:36,,win.krakenkeylogger,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
0622f4c6cd0694be28693f71caac5ee5979a48992e1e6f08302c06ac24eab66b,sha256_hash,2025-09-13 14:46:37,,win.krakenkeylogger,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
0bf5724dc1dcdc342b6b64109a23ee8fd06bc52c,sha1_hash,2025-09-13 14:46:37,,win.krakenkeylogger,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
215e78889b53ef88f5c86b4fa168c404,md5_hash,2025-09-13 14:46:37,,win.amadey,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
c9e434249c8233d35e8bb5a03cdd049a100ed54ecb6d1080b25b3aabcc73f2e5,sha256_hash,2025-09-13 14:46:38,,win.masslogger,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
a75af01ba4d6bc0b5df3ca2de97b12a639346abf,sha1_hash,2025-09-13 14:46:38,,win.masslogger,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
000ae470a0674a784c87f840e7ec3bae,md5_hash,2025-09-13 14:46:38,,win.krakenkeylogger,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
3cc5353c3b60c0f0e8389c14bdf693f95ea56eced0616642b758b3bbc45d3cc5,sha256_hash,2025-09-13 14:46:39,,win.cobalt_strike,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
1a7cb758ab8ad232f027849e2b5d457bb1f50c24,sha1_hash,2025-09-13 14:46:39,,win.cobalt_strike,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
9e76617f3bb207e3bbdb2df9528d33ee,md5_hash,2025-09-13 14:46:39,,win.masslogger,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
d37c02ff1a22a21b5bc0c8d8aad95894fedde289,sha1_hash,2025-09-13 14:46:40,,win.xworm,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
0f1a90d4f63bf96b1d8631391a3df79c,md5_hash,2025-09-13 14:46:40,,win.cobalt_strike,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
7e9d74ae0bdebd0a97ca2a85c500236a562e2c7604a14cca705283febd737abc,sha256_hash,2025-09-13 14:46:41,,win.rhadamanthys,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
5eaf1599ff6751bb58ea5a7a5bc93659f454a3b1,sha1_hash,2025-09-13 14:46:41,,win.rhadamanthys,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
505acb8a717b3c6b3baff24994a7af34,md5_hash,2025-09-13 14:46:41,,win.xworm,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
b95360f091412669760e7a6d01981eb192cc1582cf6fdfe51bc25a6bb8edbe29,sha256_hash,2025-09-13 14:46:41,,win.xworm,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
105c19f2555e123d2b7a65513203e24c44831d0bb4a27be246e59e5d02bea0fe,sha256_hash,2025-09-13 14:46:42,,win.sliver,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
d7a66d8f7ffb929689fd8882e3f60d8a54957b4a,sha1_hash,2025-09-13 14:46:42,,win.sliver,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
cd53b0469d636dac5bb393a9ece1cd77,md5_hash,2025-09-13 14:46:42,,win.rhadamanthys,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
22106b08485b326f7c6c3569eca16e3ac6b15b3a96846abce881a3fc0506b5be,sha256_hash,2025-09-13 14:46:43,,win.sliver,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
bff2378eaa2dbf24361c74fd30e9d280570d1e5c,sha1_hash,2025-09-13 14:46:43,,win.sliver,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
6a66b394a84ae0e9ebd91ba1796c6e5b,md5_hash,2025-09-13 14:46:43,,win.sliver,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
7c74d74c6d6a4ffc724a7800ddf18e165e582e2e4b0aace1b5266ec3d25a9775,sha256_hash,2025-09-13 14:46:44,,win.quantloader,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
7bb26b08d943f860fac95f1b69a44bc4ef9ee9db,sha1_hash,2025-09-13 14:46:44,,win.quantloader,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
12875abdd08338eec86c0c308aadbfc9,md5_hash,2025-09-13 14:46:44,,win.sliver,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
fd0e93f3594a19547cd52282f59277e61f8ab1e1da4d64b367de0a8e5644c3c3,sha256_hash,2025-09-13 14:46:45,,win.sliver,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
6f6bdff9aebfbcf26f6bc369a5498abef83ebd52,sha1_hash,2025-09-13 14:46:45,,win.sliver,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
ef3b1a4f7c2324ab1b4b9ed9e9503f92,md5_hash,2025-09-13 14:46:45,,win.quantloader,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
b5fef182f182780685dbfa12de2289be5db9b8889f6df5974e2461adb6d42fc9,sha256_hash,2025-09-13 14:46:46,,win.sliver,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
2fe2e948d7aa2567ec7a62cacac2004228cb4ca7,sha1_hash,2025-09-13 14:46:46,,win.sliver,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
7ace4ba2524c1bdf1d8cb2d803ab05e5,md5_hash,2025-09-13 14:46:46,,win.sliver,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
636d390eec3dc9295eda5d26960ad9c8,md5_hash,2025-09-13 14:46:47,,win.sliver,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
113293ec6a77e2b12dbf554bb2548fadfd5bab249b16f45882e2d6dbe255b394,sha256_hash,2025-09-13 14:46:47,,win.sliver,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
89418bad2b72c9ffed9774ab3a63b51e984fc363,sha1_hash,2025-09-13 14:46:47,,win.sliver,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
9dd47058b62bc75c260ffe68658cab7a,md5_hash,2025-09-13 14:46:47,,win.sliver,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
bbdd18832a9310983980b2423ce37266,md5_hash,2025-09-13 14:46:48,,win.sliver,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
de20a19400c678dd0c44813eb7712df9cb6a375156a7dfb619cec5a25430939a,sha256_hash,2025-09-13 14:46:48,,win.sliver,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
5936b8582a787bbb9be48210d8842b23938ba892,sha1_hash,2025-09-13 14:46:48,,win.sliver,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
78748c62cecdba6c56d5ed4de64036ed,md5_hash,2025-09-13 14:46:49,,win.rhadamanthys,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
d38f9ab81a054203e5b5940e6d34f3c8766f4f4104b14840e4695df511feaa30,sha256_hash,2025-09-13 14:46:49,,win.rhadamanthys,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
589b98dd21fff0fcebfd17d4817ffad2dd96c706,sha1_hash,2025-09-13 14:46:49,,win.rhadamanthys,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
53c7037583bd839c519c4863f385fafd46567672,sha1_hash,2025-09-13 14:46:50,,win.luca_stealer,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
4ac887dc5bd32851fba0fc144196d70d,md5_hash,2025-09-13 14:46:50,,win.valley_rat,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
bf07354f009a68c685f73caae4af129ad54716a4dea68beb8042b0b9c53f4383,sha256_hash,2025-09-13 14:46:50,,win.valley_rat,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
734f2eeb582a28f8b7c3838b6640807abd5e697e,sha1_hash,2025-09-13 14:46:50,,win.valley_rat,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
7b945ee0d45620d57e5d6960a4c7d74d5871f141,sha1_hash,2025-09-13 14:46:51,,win.luca_stealer,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
2c50c453b1c373b81b6af38a41f926de,md5_hash,2025-09-13 14:46:51,,win.luca_stealer,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
a00bd4f19a4566505b8b0ea5c3131b4dec61014086e6683bafa834204462961f,sha256_hash,2025-09-13 14:46:51,,win.luca_stealer,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
5ae775e26339fb9c6e2f6a94bee985d94016d443,sha1_hash,2025-09-13 14:46:52,,win.luca_stealer,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
2023dc29de520feed3c2d0af43b63276,md5_hash,2025-09-13 14:46:52,,win.luca_stealer,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
05cfc80731d47b20da51aeefa922b5c544c43aaab81c43eaf8648a5d0a52272c,sha256_hash,2025-09-13 14:46:52,,win.luca_stealer,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
74273805a7bd7441f36bdc596eff7b4597c254015727024c2e86717d8954bbe3,sha256_hash,2025-09-13 14:46:53,,win.gcleaner,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
d9618e45fe482d890c9111f1775f57d274d1a915,sha1_hash,2025-09-13 14:46:53,,win.gcleaner,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
64d70bd0c37dad8accaa115979ea94ef,md5_hash,2025-09-13 14:46:53,,win.luca_stealer,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
5301711b35117a25cd6fe5a484f00f8565e8ff7206006f922912c50fb0d8adc8,sha256_hash,2025-09-13 14:46:53,,win.luca_stealer,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
b33e10203941545aacab5ebe5ad52b98,md5_hash,2025-09-13 14:46:54,,win.rhadamanthys,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
6ae3e47a682279854e2c2ecbbe8fcddd5a763a3506089e74454c8fff027301ad,sha256_hash,2025-09-13 14:46:54,,win.rhadamanthys,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
33af7045886928043c617ae1c83b09b45f932de7,sha1_hash,2025-09-13 14:46:54,,win.rhadamanthys,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
689525394c7ad2cc208588c34b794e1a,md5_hash,2025-09-13 14:46:54,,win.gcleaner,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
1925e317ad37fc9be1a39b4299cd43ec,md5_hash,2025-09-13 14:46:55,,win.valley_rat,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
3e081805b7db9aa700d3e96fe2212493e1d4704a43ec7b57459f7dd0eb33bbd3,sha256_hash,2025-09-13 14:46:55,,win.valley_rat,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
b2f99036e27e26a75a8edf417768ff71d23867da,sha1_hash,2025-09-13 14:46:55,,win.valley_rat,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
d0d6eec2569bf602018afce028a171ddbe8b4e3a88b03d275fa41bd0cdb0276f,sha256_hash,2025-09-13 14:47:00,,win.typhon_stealer,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
f8c585591442488eac6592607798e1e31bef2b6a,sha1_hash,2025-09-13 14:47:00,,win.typhon_stealer,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
786d2571e4d9f5b781aed7b000a07676,md5_hash,2025-09-13 14:47:01,,win.typhon_stealer,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
0f8bd6ab73ace2d9e0adc7c95715b22b,md5_hash,2025-09-13 14:47:03,,win.deltastealer,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
3e7dbaeae7974d22a5ec28c0b825e22b333ffed97cd5abcb83eace251a69fe26,sha256_hash,2025-09-13 14:47:03,,win.deltastealer,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
f4ce76f4d6df63a3094789b342a8d64636cfffa0,sha1_hash,2025-09-13 14:47:03,,win.deltastealer,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
cfb52996e8b29bd99004ed8f6989f4c95b0a6d4c113cb42850c64d5f7b30d1ef,sha256_hash,2025-09-13 14:47:05,,win.rhadamanthys,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
fee28aa24ae8494a423fe1fbae143c191a482154,sha1_hash,2025-09-13 14:47:05,,win.rhadamanthys,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
3418148af40083d5d6949cd663a28b86,md5_hash,2025-09-13 14:47:06,,win.rhadamanthys,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
79050fb8f56138c7567736218a937437,md5_hash,2025-09-13 14:47:08,,win.luca_stealer,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
d8f2f382799b8a7fcd7740d7e5070338cb9da595f7b3f85cae6d216af1836c9d,sha256_hash,2025-09-13 14:47:08,,win.luca_stealer,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
97576225af68575674f400e4803d17f7422dd232,sha1_hash,2025-09-13 14:47:08,,win.luca_stealer,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
c0e0bd1178859e120f79272bfdd4c66e,md5_hash,2025-09-13 14:47:09,,win.luca_stealer,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
e05cbfadb34e18c3c6e9a33c82d1dbf87a2157961a0193f18d4d53b99ee72d0d,sha256_hash,2025-09-13 14:47:09,,win.luca_stealer,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
322dbd59b9c72652cb8c37524cf530ef15ac3b9a,sha1_hash,2025-09-13 14:47:09,,win.luca_stealer,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
e1dd22b387694bce0cfbb5f2ed61f9df,md5_hash,2025-09-13 14:47:10,,win.luca_stealer,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
e3544279ed733eadc71730ab2dc214a58006b26639b8954f1ea2a391d243466a,sha256_hash,2025-09-13 14:47:10,,win.luca_stealer,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
36eea719cc4e47430b9cc3e86fbd20d804dda917,sha1_hash,2025-09-13 14:47:10,,win.luca_stealer,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
3e4c022b511a8481c3761385b42bb84311f68618,sha1_hash,2025-09-13 14:47:11,,win.purpleink,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
7361b2f1a2a73f0e6bbb31a03d38bba3,md5_hash,2025-09-13 14:47:11,,win.agent_tesla,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
3ea4c86fddc6402af2ac84907483d90ca72c42455e1c9216d089148f89d864cc,sha256_hash,2025-09-13 14:47:11,,win.agent_tesla,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
30f99716680c77ee42e404d11677fbd939c7c518,sha1_hash,2025-09-13 14:47:11,,win.agent_tesla,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
49ccd52e18cdad31105fb6c318acdb1c8a56df5f,sha1_hash,2025-09-13 14:47:12,,win.luca_stealer,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
f49b61d0d2aa187d24c91b8a752074a3,md5_hash,2025-09-13 14:47:12,,win.purpleink,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
4255a9d71566a2da0b722e609d2c6b5d79fa6e307f46ad98fd134ecd2aa035ca,sha256_hash,2025-09-13 14:47:12,,win.purpleink,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
0c3374d7f3796746f9a5d338e79d4dbb,md5_hash,2025-09-13 14:47:13,,win.luca_stealer,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
61c627b91b8c3561fcc361979d692af9580dc8b29feae4bbb5190d9179993ca1,sha256_hash,2025-09-13 14:47:13,,win.luca_stealer,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
066bea0b80fe5ce960b6cc56223abf6e203bb5b9cb7606c73c0e631df2c0462c,sha256_hash,2025-09-13 14:47:14,,win.luca_stealer,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
d75fb9cb84aed041d33bff05c6364b4470c65992,sha1_hash,2025-09-13 14:47:14,,win.luca_stealer,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
ce2f96f4c72a286f42fea3299faff564,md5_hash,2025-09-13 14:47:15,,win.luca_stealer,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
c774a62fa56e4930e80406e63c6d93e84fc62d991575d9f53832229fc12a6aa5,sha256_hash,2025-09-13 14:47:18,,win.agent_tesla,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
0db726ff4e0f48056d196947555afc7d9c9c8448,sha1_hash,2025-09-13 14:47:18,,win.agent_tesla,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
98876a629b573dd854ae906de46da1841a358f06b53140e7f898fbc2820098e6,sha256_hash,2025-09-13 14:47:19,,win.rhadamanthys,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
cb856f936027df5a0c6ee00b5473d1d884249693,sha1_hash,2025-09-13 14:47:19,,win.rhadamanthys,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
e6b94c6b7f9fc977aa8c5ee478ff4671,md5_hash,2025-09-13 14:47:19,,win.agent_tesla,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
4f3ca7536b6090375356b5bfa1a36fc5,md5_hash,2025-09-13 14:47:20,,win.rhadamanthys,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
e02c982c2b97ae4f1e62c24aeb3b14be,md5_hash,2025-09-13 14:47:21,,win.strelastealer,payload,Grim,95,1,md5_hash,payload,2,2,,,,,,,
4acfa270edde641597466e1b78f793f3a0a51358702cb9aa629861c3909e6f3f,sha256_hash,2025-09-13 14:47:21,,win.strelastealer,payload,Grim,95,1,sha256_hash,payload,2,2,,,,,,,
1866302cf6ab417f3d9d58cb4576dbb367745c66,sha1_hash,2025-09-13 14:47:21,,win.strelastealer,payload,Grim,95,1,sha1_hash,payload,2,2,,,,,,,
https://77.83.207.226:1337/gateway/gadw9wwh.nfihu,url,2025-09-13 14:53:46,,win.rhadamanthys,botnet_cc,DonPasci,100,1,url,botnet_cc,2,2,,,,,,,
https://77.83.207.226:1337/gateway/qp1nvdit.5ankp,url,2025-09-13 14:53:46,,win.rhadamanthys,botnet_cc,DonPasci,100,1,url,botnet_cc,2,2,,,,,,,
https://77.83.207.226:1337/gateway/5sv801wo.xbp97,url,2025-09-13 14:53:46,,win.rhadamanthys,botnet_cc,DonPasci,100,1,url,botnet_cc,2,2,,,,,,,
https://77.83.207.226:1337/gateway/3lb4560e.njddt,url,2025-09-13 14:53:46,,win.rhadamanthys,botnet_cc,DonPasci,100,1,url,botnet_cc,2,2,,,,,,,
https://77.83.207.226:1337/gateway/ut256frb.3pbu5,url,2025-09-13 14:53:47,,win.rhadamanthys,botnet_cc,DonPasci,100,1,url,botnet_cc,2,2,,,,,,,
http://77.83.207.226:1337/gateway/ut256frb.3pbu5,url,2025-09-13 14:53:47,,win.rhadamanthys,botnet_cc,DonPasci,100,1,url,botnet_cc,2,2,,,,,,,
http://77.83.207.226:1337/gateway/qp1nvdit.5ankp,url,2025-09-13 14:53:47,,win.rhadamanthys,botnet_cc,DonPasci,100,1,url,botnet_cc,2,2,,,,,,,
77.83.207.226:1337,ip,2025-09-13 14:55:24,,win.rhadamanthys,botnet_cc,DonPasci,100,1,ip,botnet_cc,2,2,,,,,,4,1337
103.86.44.11:377,ip,2025-09-13 15:40:13,,win.valley_rat,botnet_cc,abuse_ch,100,1,ip,botnet_cc,2,2,,,,,,4,377
98.142.241.138:443,ip,2025-09-13 16:01:40,2025-09-14 04:00:15,win.cobalt_strike,botnet_cc,DonPasci,100,1,ip,botnet_cc,2,2,0,,,,,4,443
23.226.54.25:7001,ip,2025-09-13 16:01:43,2025-09-15 13:52:27,win.cobalt_strike,botnet_cc,DonPasci,100,1,ip,botnet_cc,2,0,1,,,,,4,7001
74.48.140.110:8089,ip,2025-09-13 16:04:57,2025-09-14 04:01:03,apk.hook,botnet_cc,DonPasci,100,1,ip,botnet_cc,2,2,0,,,,,4,8089
74.48.140.110:80,ip,2025-09-13 16:04:57,2025-09-15 13:49:13,apk.hook,botnet_cc,DonPasci,100,1,ip,botnet_cc,2,0,1,,,,,4,80
ec2-13-37-220-47.eu-west-3.compute.amazonaws.com,domain,2025-09-13 16:05:00,2025-09-14 04:01:07,win.havoc,botnet_cc,DonPasci,100,1,domain,botnet_cc,2,2,0,com,48,11,6,,
45.83.129.54:80,ip,2025-09-13 16:05:11,,win.stealc,botnet_cc,DonPasci,100,1,ip,botnet_cc,2,2,,,,,,4,80
ruiner.pro,domain,2025-09-13 16:05:16,2025-09-14 04:01:24,unknown,botnet_cc,DonPasci,100,1,domain,botnet_cc,2,2,0,pro,10,0,0,,
sls.amajed.com,domain,2025-09-13 16:10:40,2025-09-13 23:10:24,win.vidar,botnet_cc,abuse_ch,75,1,domain,botnet_cc,2,2,0,com,14,0,0,,
https://sls.amajed.com,url,2025-09-13 16:10:40,2025-09-13 23:10:23,win.vidar,botnet_cc,abuse_ch,75,1,url,botnet_cc,2,2,0,,,,,,
dre.schermgebroken.nl,domain,2025-09-13 16:10:41,2025-09-13 23:10:24,win.vidar,botnet_cc,abuse_ch,75,1,domain,botnet_cc,2,2,0,nl,21,0,0,,
https://dre.schermgebroken.nl,url,2025-09-13 16:10:41,2025-09-13 23:10:24,win.vidar,botnet_cc,abuse_ch,75,1,url,botnet_cc,2,2,0,,,,,,
95.215.108.134:7771,ip,2025-09-13 17:35:15,,win.xworm,botnet_cc,abuse_ch,100,1,ip,botnet_cc,2,2,,,,,,4,7771
allow-blast.gl.at.ply.gg,domain,2025-09-13 18:01:45,,win.xworm,botnet_cc,DonPasci,100,1,domain,botnet_cc,2,2,,gg,24,0,1,,
business-expired.gl.at.ply.gg,domain,2025-09-13 18:01:45,,win.xworm,botnet_cc,DonPasci,100,1,domain,botnet_cc,2,2,,gg,29,0,1,,
civil-directories.gl.at.ply.gg,domain,2025-09-13 18:02:11,,win.quasar_rat,botnet_cc,DonPasci,100,1,domain,botnet_cc,2,2,,gg,30,0,1,,
103.86.44.11:266,ip,2025-09-13 18:02:50,,win.valley_rat,botnet_cc,DonPasci,100,1,ip,botnet_cc,2,2,,,,,,4,266
103.86.44.11:443,ip,2025-09-13 18:02:50,,win.valley_rat,botnet_cc,DonPasci,100,1,ip,botnet_cc,2,2,,,,,,4,443
jonny21.no-ip.biz,domain,2025-09-13 18:03:47,2025-09-13 18:03:47,win.cybergate,botnet_cc,DonPasci,100,1,domain,botnet_cc,2,2,0,biz,17,2,1,,
than.no-ip.org,domain,2025-09-13 18:03:47,,win.cybergate,botnet_cc,DonPasci,100,1,domain,botnet_cc,2,2,,org,14,0,1,,
net.tatyziu58.ru,domain,2025-09-13 19:12:14,,js.clearfake,payload_delivery,threatcat_ch,100,1,domain,payload_delivery,2,2,,ru,16,2,0,,
cook.tatyziu58.ru,domain,2025-09-13 19:12:15,,js.clearfake,payload_delivery,threatcat_ch,100,1,domain,payload_delivery,2,2,,ru,17,2,0,,
he.visa-8.ru,domain,2025-09-13 19:12:15,,js.clearfake,payload_delivery,threatcat_ch,100,1,domain,payload_delivery,2,2,,ru,12,1,1,,
http://8.217.222.41:8888/supershell/login/,url,2025-09-13 19:12:16,,unknown,botnet_cc,antiphishorg,100,1,url,botnet_cc,2,2,,,,,,,
go.v7h3.ru,domain,2025-09-13 19:12:17,,js.clearfake,payload_delivery,threatcat_ch,100,1,domain,payload_delivery,2,2,,ru,10,2,0,,
do.v7h3.ru,domain,2025-09-13 19:12:17,,js.clearfake,payload_delivery,threatcat_ch,100,1,domain,payload_delivery,2,2,,ru,10,2,0,,
https://pub-fada87ffb16d4e8f88887f8686e6a2bb.r2.dev/Invitation.msi,url,2025-09-13 19:12:20,,win.remotecontrolclient,payload_delivery,hkel,75,1,url,payload_delivery,2,2,,,,,,,
fishfunfun.su,domain,2025-09-13 19:12:29,,win.lumma,botnet_cc,RacWatchin8872,75,1,domain,botnet_cc,2,2,,su,13,0,0,,
whwwthi.qpon,domain,2025-09-13 19:12:30,2025-09-15 09:39:42,win.lumma,botnet_cc,RacWatchin8872,75,1,domain,botnet_cc,2,1,1,qpon,12,0,0,,
veicqxq.qpon,domain,2025-09-13 19:12:30,2025-09-15 09:39:42,win.lumma,botnet_cc,RacWatchin8872,75,1,domain,botnet_cc,2,1,1,qpon,12,0,0,,
stepvss.qpon,domain,2025-09-13 19:12:30,2025-09-15 09:39:42,win.lumma,botnet_cc,RacWatchin8872,75,1,domain,botnet_cc,2,1,1,qpon,12,0,0,,
do.lage2.ru,domain,2025-09-13 19:12:41,,js.clearfake,payload_delivery,threatcat_ch,100,1,domain,payload_delivery,2,2,,ru,11,1,0,,
88.198.94.127:443,ip,2025-09-13 19:12:41,,win.vidar,botnet_cc,pitachu,50,1,ip,botnet_cc,2,2,,,,,,4,443
as.lage2.ru,domain,2025-09-13 19:12:41,2025-09-13 11:06:16,js.clearfake,payload_delivery,threatcat_ch,100,1,domain,payload_delivery,2,2,-1,ru,11,1,0,,
go.lage-2.ru,domain,2025-09-13 19:12:42,2025-09-13 13:23:11,js.clearfake,payload_delivery,threatcat_ch,100,1,domain,payload_delivery,2,2,-1,ru,12,1,1,,
he.lage-2.ru,domain,2025-09-13 19:12:43,,js.clearfake,payload_delivery,threatcat_ch,100,1,domain,payload_delivery,2,2,,ru,12,1,1,,
me.muqu5.ru,domain,2025-09-13 19:12:44,,js.clearfake,payload_delivery,threatcat_ch,100,1,domain,payload_delivery,2,2,,ru,11,1,0,,
